#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A189D7
#Date Time: 2024-04-26 12:27:54.858
#Sample rate: 1.72414e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0003499262913057889,0.412655161623861,-8.857401440265487
0.0003505062913057889,0.412655161623861,-8.817126197746196
0.000351086291305789,0.4163129514512273,-8.776850955226903
0.0003516662913057889,0.4199707412785935,-8.802480655011907
0.000352246291305789,0.4199707412785935,-8.956258853721932
0.0003528262913057889,0.4163129514512273,-9.073423195596236
0.000353406291305789,0.4089973717964946,-9.194248923154113
0.0003539862913057889,0.4089973717964946,-9.278460793876269
0.000354566291305789,0.4089973717964946,-9.369995435965569
0.0003551462913057889,0.4089973717964946,-9.435900378269865
0.000355726291305789,0.4089973717964946,-9.50180532057416
0.0003563062913057889,0.4053395819691284,-9.545741948777025
0.000356886291305789,0.4089973717964946,-9.578694419929173
0.0003574662913057889,0.4089973717964946,-9.60798550539775
0.0003580462913057889,0.4016817921417621,-9.615308276764893
0.000358626291305789,0.4016817921417621,-9.629953819499182
0.0003592062913057889,0.4053395819691284,-9.60798550539775
0.000359786291305789,0.4089973717964946,-9.597001348347034
0.0003603662913057889,0.4089973717964946,-9.564048877194885
0.000360946291305789,0.412655161623861,-9.516450863308449
0.0003615262913057889,0.4089973717964946,-9.450545921004153
0.000362106291305789,0.4053395819691284,-9.421254835535576
0.0003626862913057889,0.4016817921417621,-9.377318207332713
0.000363266291305789,0.4053395819691284,-9.326058807762704
0.0003638462913057889,0.412655161623861,-9.293106336610556
0.0003644262913057889,0.412655161623861,-9.230862779989833
0.000365006291305789,0.4163129514512273,-9.179603380419824
0.0003655862913057889,0.4089973717964946,-9.142989523584104
0.000366166291305789,0.412655161623861,-9.095391509697668
0.0003667462913057889,0.412655161623861,-9.051454881494804
0.000367326291305789,0.4089973717964946,-9.014841024659084
0.0003679062913057889,0.412655161623861,-8.985549939190507
0.000368486291305789,0.412655161623861,-8.941613310987645
0.0003690662913057889,0.4089973717964946,-8.904999454151923
0.000369646291305789,0.412655161623861,-8.861062825949059
0.0003702262913057889,0.412655161623861,-8.824448969113339
0.000370806291305789,0.412655161623861,-8.784173726594048
0.0003713862913057889,0.412655161623861,-8.784173726594048
0.0003719662913057889,0.4163129514512273,-8.941613310987645
0.000372546291305789,0.4163129514512273,-9.055116267178375
0.0003731262913057889,0.4053395819691284,-9.172280609052681
0.000373706291305789,0.4089973717964946,-9.263815251141981
0.0003742862913057889,0.412655161623861,-9.355349893231281
0.000374866291305789,0.4089973717964946,-9.424916221219149
0.0003754462913057889,0.4053395819691284,-9.490821163523444
0.000376026291305789,0.4053395819691284,-9.538419177409882
0.0003766062913057889,0.4053395819691284,-9.578694419929173
0.000377186291305789,0.4089973717964946,-9.60798550539775
0.0003777662913057889,0.4089973717964946,-9.611646891081321
0.000378346291305789,0.4053395819691284,-9.626292433815609
0.0003789262913057889,0.4053395819691284,-9.60798550539775
0.0003795062913057889,0.4016817921417621,-9.597001348347034
0.000380086291305789,0.4089973717964946,-9.567710262878457
0.0003806662913057889,0.412655161623861,-9.523773634675592
0.000381246291305789,0.4089973717964946,-9.461530078054869
0.0003818262913057889,0.4089973717964946,-9.428577606902721
0.000382406291305789,0.4089973717964946,-9.388302364383428
0.0003829862913057889,0.4053395819691284,-9.333381579129849
0.000383566291305789,0.4016817921417621,-9.307751879344844
0.0003841462913057889,0.4089973717964946,-9.252831094091265
0.000384726291305789,0.412655161623861,-9.186926151786968
0.0003853062913057889,0.4089973717964946,-9.150312294951249
0.000385886291305789,0.4089973717964946,-9.102714281064813
0.0003864662913057889,0.4089973717964946,-9.066100424229091
0.0003870462913057889,0.4163129514512273,-9.022163796026227
0.000387626291305789,0.412655161623861,-8.985549939190507
0.0003882062913057889,0.412655161623861,-8.9342905396205
0.000388786291305789,0.4089973717964946,-8.901338068468352
0.0003893662913057889,0.4053395819691284,-8.864724211632632
0.000389946291305789,0.4089973717964946,-8.828110354796912
0.0003905262913057889,0.4089973717964946,-8.791496497961191
0.000391106291305789,0.412655161623861,-8.765866798176187
0.0003916862913057889,0.4089973717964946,-8.919644996886213
0.000392266291305789,0.4089973717964946,-9.029486567393372
0.0003928462913057889,0.4089973717964946,-9.15397368063482
0.0003934262913057889,0.412655161623861,-9.249169708407692
0.0003940062913057889,0.4089973717964946,-9.344365736180565
0.0003945862913057889,0.4089973717964946,-9.417593449852005
0.000395166291305789,0.4053395819691284,-9.483498392156301
0.0003957462913057889,0.4089973717964946,-9.534757791726308
0.000396326291305789,0.4089973717964946,-9.564048877194885
0.0003969062913057889,0.4089973717964946,-9.60798550539775
0.000397486291305789,0.4053395819691284,-9.618969662448466
0.0003980662913057889,0.4016817921417621,-9.626292433815609
