#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A20
#Date Time: 2024-04-19 11:05:35.907
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00251622,9.899977435421272,-10.37784552635769
-0.00251559,9.970603458344337,-10.45108393629233
-0.00251496,10.02264368576139,-10.50235082324663
-0.00251433,10.05981527677355,-10.53897002821398
-0.0025137,10.07468391317841,-10.55361771020091
-0.00251307,10.07468391317841,-10.56094155119437
-0.00251244,10.07096675407719,-10.55361771020091
-0.00251181,10.04494664036868,-10.52432234622704
-0.00251118,10.01149220845774,-10.48404122076296
-0.00251055,9.955734821939531,-10.42178857231852
-0.00250992,9.899977435421272,-10.35587400337728
-0.00250929,9.859088685307876,-10.31559287791319
-0.00250866,9.807048457890881,-10.26432599095894
-0.00250803,9.758725389575076,-10.21305910400467
-0.0025074,9.702968003056867,-10.15080645556022
-0.00250677,9.647210616538606,-10.08489188661899
