X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.202000e-05,4.000000e-09
0,4.00e-03,2.84e+01,4.04e+01,
1,-1.20e-02,2.84e+01,4.04e+01,
2,4.00e-03,2.84e+01,4.04e+01,
3,-1.20e-02,2.84e+01,4.04e+01,
4,-1.20e-02,2.84e+01,4.04e+01,
5,-1.20e-02,2.84e+01,4.04e+01,
6,4.00e-03,2.84e+01,4.04e+01,
7,4.00e-03,2.84e+01,4.04e+01,
8,4.00e-03,2.84e+01,4.04e+01,
9,4.00e-03,2.84e+01,4.04e+01,
10,4.00e-03,2.84e+01,4.04e+01,
11,4.00e-03,2.84e+01,4.04e+01,
12,4.00e-03,2.84e+01,4.02e+01,
13,-1.20e-02,2.84e+01,4.04e+01,
14,4.00e-03,2.84e+01,4.04e+01,
15,-1.20e-02,2.84e+01,4.04e+01,
16,4.00e-03,2.84e+01,4.04e+01,
17,4.00e-03,2.84e+01,4.04e+01,
18,4.00e-03,2.84e+01,4.04e+01,
19,-1.20e-02,2.84e+01,4.04e+01,
20,4.00e-03,2.84e+01,4.04e+01,
21,-1.20e-02,2.84e+01,4.04e+01,
22,-1.20e-02,2.84e+01,4.04e+01,
23,-1.20e-02,2.84e+01,4.04e+01,
24,4.00e-03,2.84e+01,4.02e+01,
25,-1.20e-02,2.84e+01,4.04e+01,
26,4.00e-03,2.84e+01,4.04e+01,
27,4.00e-03,2.84e+01,4.04e+01,
28,4.00e-03,2.84e+01,4.02e+01,
29,4.00e-03,2.84e+01,4.04e+01,
30,4.00e-03,2.84e+01,4.04e+01,
31,-1.20e-02,2.84e+01,4.04e+01,
32,4.00e-03,2.84e+01,4.02e+01,
33,-1.20e-02,2.84e+01,4.04e+01,
34,-1.20e-02,2.84e+01,4.04e+01,
35,-1.20e-02,2.84e+01,4.02e+01,
36,4.00e-03,2.84e+01,4.04e+01,
37,4.00e-03,2.84e+01,4.04e+01,
38,-1.20e-02,2.84e+01,4.02e+01,
39,-1.20e-02,2.84e+01,4.04e+01,
40,4.00e-03,2.84e+01,4.04e+01,
41,4.00e-03,2.84e+01,4.04e+01,
42,-1.20e-02,2.84e+01,4.04e+01,
43,-1.20e-02,2.84e+01,4.04e+01,
44,4.00e-03,2.84e+01,4.04e+01,
45,4.00e-03,2.84e+01,4.04e+01,
46,-1.20e-02,2.84e+01,4.04e+01,
47,4.00e-03,2.84e+01,4.04e+01,
48,4.00e-03,2.84e+01,4.02e+01,
49,4.00e-03,2.84e+01,4.04e+01,
50,-1.20e-02,2.84e+01,4.02e+01,
51,-1.20e-02,2.84e+01,4.02e+01,
52,4.00e-03,2.84e+01,4.02e+01,
53,4.00e-03,2.84e+01,4.04e+01,
54,-1.20e-02,2.84e+01,4.04e+01,
55,4.00e-03,2.84e+01,4.02e+01,
56,4.00e-03,2.84e+01,4.02e+01,
57,4.00e-03,2.84e+01,4.04e+01,
58,4.00e-03,2.84e+01,4.04e+01,
59,4.00e-03,2.84e+01,4.02e+01,
60,4.00e-03,2.84e+01,4.02e+01,
61,-1.20e-02,2.84e+01,4.04e+01,
62,4.00e-03,2.84e+01,4.02e+01,
63,4.00e-03,2.84e+01,4.02e+01,
64,4.00e-03,2.84e+01,4.04e+01,
65,4.00e-03,2.84e+01,4.04e+01,
66,4.00e-03,2.84e+01,4.02e+01,
67,-1.20e-02,2.84e+01,4.04e+01,
68,4.00e-03,2.84e+01,4.02e+01,
69,-1.20e-02,2.84e+01,4.04e+01,
70,4.00e-03,2.84e+01,4.02e+01,
71,-1.20e-02,2.84e+01,4.02e+01,
72,4.00e-03,2.84e+01,4.02e+01,
73,-1.20e-02,2.84e+01,4.02e+01,
74,4.00e-03,2.84e+01,4.02e+01,
75,-1.20e-02,2.84e+01,4.02e+01,
76,4.00e-03,2.84e+01,4.02e+01,
77,4.00e-03,2.84e+01,4.04e+01,
78,4.00e-03,2.84e+01,4.04e+01,
79,-1.20e-02,2.84e+01,4.04e+01,
80,4.00e-03,2.84e+01,4.02e+01,
81,4.00e-03,2.84e+01,4.04e+01,
82,-1.20e-02,2.84e+01,4.02e+01,
83,-1.20e-02,2.84e+01,4.02e+01,
84,4.00e-03,2.84e+01,4.02e+01,
85,4.00e-03,2.84e+01,4.02e+01,
86,-1.20e-02,2.84e+01,4.02e+01,
87,-1.20e-02,2.84e+01,4.02e+01,
88,4.00e-03,2.84e+01,4.02e+01,
89,4.00e-03,2.84e+01,4.02e+01,
90,4.00e-03,2.84e+01,4.02e+01,
91,4.00e-03,2.84e+01,4.02e+01,
92,4.00e-03,2.84e+01,4.02e+01,
93,-1.20e-02,2.84e+01,4.02e+01,
94,4.00e-03,2.84e+01,4.02e+01,
95,4.00e-03,2.84e+01,4.02e+01,
96,4.00e-03,2.84e+01,4.02e+01,
97,4.00e-03,2.84e+01,4.04e+01,
98,4.00e-03,2.84e+01,4.02e+01,
99,4.00e-03,2.84e+01,4.02e+01,
100,4.00e-03,2.84e+01,4.02e+01,
101,4.00e-03,2.84e+01,4.02e+01,
102,4.00e-03,2.84e+01,4.02e+01,
103,-1.20e-02,2.84e+01,4.02e+01,
104,4.00e-03,2.84e+01,4.02e+01,
105,-1.20e-02,2.84e+01,4.04e+01,
106,4.00e-03,2.84e+01,4.02e+01,
107,4.00e-03,2.84e+01,4.02e+01,
108,4.00e-03,2.84e+01,4.02e+01,
109,4.00e-03,2.84e+01,4.04e+01,
110,4.00e-03,2.84e+01,4.02e+01,
111,4.00e-03,2.84e+01,4.02e+01,
112,4.00e-03,2.84e+01,4.02e+01,
113,4.00e-03,2.84e+01,4.02e+01,
114,4.00e-03,2.84e+01,4.02e+01,
115,-1.20e-02,2.84e+01,4.02e+01,
116,4.00e-03,2.84e+01,4.02e+01,
117,4.00e-03,2.84e+01,4.02e+01,
118,-1.20e-02,2.84e+01,4.02e+01,
119,4.00e-03,2.84e+01,4.02e+01,
120,4.00e-03,2.84e+01,4.02e+01,
121,-1.20e-02,2.84e+01,4.02e+01,
122,4.00e-03,2.84e+01,4.02e+01,
123,-1.20e-02,2.84e+01,4.02e+01,
124,4.00e-03,2.84e+01,4.02e+01,
125,4.00e-03,2.84e+01,4.02e+01,
126,-1.20e-02,2.84e+01,4.02e+01,
127,4.00e-03,2.84e+01,4.02e+01,
128,4.00e-03,2.84e+01,4.02e+01,
129,-1.20e-02,2.84e+01,4.02e+01,
130,4.00e-03,2.84e+01,4.02e+01,
131,4.00e-03,2.84e+01,4.02e+01,
132,4.00e-03,2.84e+01,4.02e+01,
133,4.00e-03,2.84e+01,4.02e+01,
134,4.00e-03,2.84e+01,4.02e+01,
135,-1.20e-02,2.84e+01,4.02e+01,
136,4.00e-03,2.84e+01,4.02e+01,
137,4.00e-03,2.84e+01,4.02e+01,
